Date, State/UT, cumulative confirmed count, cumulative Recovered count, cumulative death count, cumulative active count
26-Mar-20,KA,55,3,2,50
27-Mar-20,KA,64,5,3,56
28-Mar-20,KA,81,5,3,73
29-Mar-20,KA,83,5,3,75
30-Mar-20,KA,88,6,3,79
31-Mar-20,KA,101,8,3,90
1-Apr-20,KA,110,9,3,98
2-Apr-20,KA,124,11,3,110
3-Apr-20,KA,128,11,4,113
4-Apr-20,KA,144,11,4,129
5-Apr-20,KA,151,12,4,135
6-Apr-20,KA,163,20,4,139
7-Apr-20,KA,175,25,4,146
8-Apr-20,KA,181,28,5,148
9-Apr-20,KA,197,30,6,161
10-Apr-20,KA,207,34,6,167
11-Apr-20,KA,215,39,6,170
12-Apr-20,KA,232,54,6,172
13-Apr-20,KA,247,60,8,179
14-Apr-20,KA,260,71,10,179
15-Apr-20,KA,279,80,12,187
16-Apr-20,KA,315,82,13,220
17-Apr-20,KA,359,88,13,258
18-Apr-20,KA,384,104,14,266
19-Apr-20,KA,390,111,16,263
20-Apr-20,KA,408,112,16,280
21-Apr-20,KA,418,129,17,272
22-Apr-20,KA,427,131,17,279
23-Apr-20,KA,445,145,17,283
24-Apr-20,KA,474,152,18,304
25-Apr-20,KA,500,158,18,324
26-Apr-20,KA,503,182,19,302
27-Apr-20,KA,512,193,20,299
28-Apr-20,KA,523,207,20,296
29-Apr-20,KA,535,216,21,298
30-Apr-20,KA,565,229,22,314
1-May-20,KA,589,251,22,316
2-May-20,KA,601,271,25,305
3-May-20,KA,614,293,25,296
4-May-20,KA,651,321,27,303
5-May-20,KA,673,331,29,313
6-May-20,KA,693,354,29,310
7-May-20,KA,705,366,30,309
8-May-20,KA,753,376,30,347
9-May-20,KA,794,386,30,378
10-May-20,KA,848,422,31,395
11-May-20,KA,862,426,31,405
12-May-20,KA,925,433,31,461
13-May-20,KA,959,451,33,475
14-May-20,KA,987,460,35,492
15-May-20,KA,1056,480,36,540
16-May-20,KA,1092,496,36,560
17-May-20,KA,1147,509,37,601
18-May-20,KA,1246,530,37,679
19-May-20,KA,1395,543,40,812
20-May-20,KA,1462,556,41,865
21-May-20,KA,1605,571,41,993
22-May-20,KA,1743,597,41,1105
23-May-20,KA,1959,608,42,1309
24-May-20,KA,2089,654,42,1393
25-May-20,KA,2182,705,44,1433
14-Mar-20,KA,6,0,1,5
15-Mar-20,KA,6,0,1,5
16-Mar-20,KA,7,0,1,6
17-Mar-20,KA,9,0,1,8
18-Mar-20,KA,14,0,1,13
19-Mar-20,KA,15,0,1,14
20-Mar-20,KA,15,1,1,13
21-Mar-20,KA,20,1,1,18
22-Mar-20,KA,26,1,1,24
23-Mar-20,KA,33,2,1,30
24-Mar-20,KA,41,3,1,37
25-Mar-20,KA,51,3,1,47
26-Mar-20,KA,55,3,2,50
27-Mar-20,KA,64,5,3,56
28-Mar-20,KA,81,5,3,73
29-Mar-20,KA,83,5,3,75
30-Mar-20,KA,88,6,3,79
31-Mar-20,KA,101,8,3,90
1-Apr-20,KA,110,9,3,98
2-Apr-20,KA,124,11,3,110
3-Apr-20,KA,128,11,4,113
4-Apr-20,KA,144,11,4,129
5-Apr-20,KA,151,12,4,135
6-Apr-20,KA,163,20,4,139
7-Apr-20,KA,175,25,4,146
8-Apr-20,KA,181,28,5,148
9-Apr-20,KA,197,30,6,161
10-Apr-20,KA,207,34,6,167
11-Apr-20,KA,215,39,6,170
12-Apr-20,KA,232,54,6,172
13-Apr-20,KA,247,60,8,179
14-Apr-20,KA,260,71,10,179
15-Apr-20,KA,279,80,12,187
16-Apr-20,KA,315,82,13,220
17-Apr-20,KA,359,88,13,258
18-Apr-20,KA,384,104,14,266
19-Apr-20,KA,390,111,16,263
20-Apr-20,KA,408,112,16,280
21-Apr-20,KA,418,129,17,272
22-Apr-20,KA,427,131,17,279
23-Apr-20,KA,445,145,17,283
24-Apr-20,KA,474,152,18,304
25-Apr-20,KA,500,158,18,324
26-Apr-20,KA,503,182,19,302
27-Apr-20,KA,512,193,20,299
28-Apr-20,KA,523,207,20,296
29-Apr-20,KA,535,216,21,298
30-Apr-20,KA,565,229,22,314
1-May-20,KA,589,251,22,316
2-May-20,KA,601,271,25,305
3-May-20,KA,614,293,25,296
4-May-20,KA,651,321,27,303
5-May-20,KA,673,331,29,313
6-May-20,KA,693,354,29,310
7-May-20,KA,705,366,30,309
8-May-20,KA,753,376,30,347
9-May-20,KA,794,386,30,378
10-May-20,KA,848,422,31,395
11-May-20,KA,862,426,31,405
12-May-20,KA,925,433,31,461
13-May-20,KA,959,451,33,475
14-May-20,KA,987,460,35,492
15-May-20,KA,1056,480,36,540
16-May-20,KA,1092,496,36,560
17-May-20,KA,1147,509,37,601
18-May-20,KA,1246,530,37,679
19-May-20,KA,1395,543,40,812
20-May-20,KA,1462,556,41,865
21-May-20,KA,1605,571,41,993
22-May-20,KA,1743,597,41,1105
23-May-20,KA,1959,608,42,1309
24-May-20,KA,2089,654,42,1393
25-May-20,KA,2182,705,44,1433
14-Mar-20,KL,19,3,0,16
15-Mar-20,KL,24,3,0,21
16-Mar-20,KL,27,3,0,24
17-Mar-20,KL,27,3,0,24
18-Mar-20,KL,27,3,0,24
19-Mar-20,KL,28,3,0,25
20-Mar-20,KL,40,3,0,37
21-Mar-20,KL,52,3,0,49
22-Mar-20,KL,67,3,0,64
23-Mar-20,KL,95,3,0,92
24-Mar-20,KL,109,4,0,105
25-Mar-20,KL,118,4,0,114
26-Mar-20,KL,137,11,0,126
27-Mar-20,KL,176,11,0,165
28-Mar-20,KL,182,12,1,169
29-Mar-20,KL,202,16,1,185
30-Mar-20,KL,234,20,1,213
31-Mar-20,KL,241,24,2,215
1-Apr-20,KL,265,26,2,237
2-Apr-20,KL,286,28,2,256
3-Apr-20,KL,295,42,2,251
4-Apr-20,KL,306,50,2,254
5-Apr-20,KL,314,56,2,256
6-Apr-20,KL,327,59,2,266
7-Apr-20,KL,336,71,2,263
8-Apr-20,KL,345,84,2,259
9-Apr-20,KL,357,97,2,258
10-Apr-20,KL,364,124,2,238
11-Apr-20,KL,374,143,3,228
12-Apr-20,KL,376,179,3,194
13-Apr-20,KL,379,198,3,178
14-Apr-20,KL,387,211,3,173
15-Apr-20,KL,388,218,3,167
16-Apr-20,KL,395,245,3,147
17-Apr-20,KL,396,255,3,138
18-Apr-20,KL,400,257,3,140
19-Apr-20,KL,402,270,3,129
20-Apr-20,KL,408,291,3,114
21-Apr-20,KL,427,307,3,117
22-Apr-20,KL,438,308,3,127
23-Apr-20,KL,448,316,3,129
24-Apr-20,KL,451,331,4,116
25-Apr-20,KL,458,338,4,116
26-Apr-20,KL,469,342,4,123
27-Apr-20,KL,482,355,4,123
28-Apr-20,KL,486,359,4,123
29-Apr-20,KL,496,369,4,123
30-Apr-20,KL,498,383,4,111
1-May-20,KL,498,392,4,102
2-May-20,KL,500,400,4,96
3-May-20,KL,500,401,4,95
4-May-20,KL,500,462,4,34
5-May-20,KL,503,462,4,37
6-May-20,KL,503,469,4,30
7-May-20,KL,503,474,4,25
8-May-20,KL,504,484,4,16
9-May-20,KL,506,485,4,17
10-May-20,KL,513,489,4,20
11-May-20,KL,520,489,4,27
12-May-20,KL,525,489,4,32
13-May-20,KL,535,490,4,41
14-May-20,KL,561,493,4,64
15-May-20,KL,577,493,4,80
16-May-20,KL,588,497,4,87
17-May-20,KL,602,497,4,101
18-May-20,KL,631,497,4,130
19-May-20,KL,643,497,4,142
20-May-20,KL,667,502,4,161
21-May-20,KL,691,510,4,177
22-May-20,KL,733,512,5,216
23-May-20,KL,795,515,5,275
24-May-20,KL,848,520,6,322
25-May-20,KL,897,532,6,359
14-Mar-20,KL,19,3,0,16
15-Mar-20,KL,24,3,0,21
16-Mar-20,KL,27,3,0,24
17-Mar-20,KL,27,3,0,24
18-Mar-20,KL,27,3,0,24
19-Mar-20,KL,28,3,0,25
20-Mar-20,KL,40,3,0,37
21-Mar-20,KL,52,3,0,49
22-Mar-20,KL,67,3,0,64
23-Mar-20,KL,95,3,0,92
24-Mar-20,KL,109,4,0,105
25-Mar-20,KL,118,4,0,114
26-Mar-20,KL,137,11,0,126
27-Mar-20,KL,176,11,0,165
28-Mar-20,KL,182,12,1,169
